year,departamento,municipio,total,hombres,mujeres,indeterminado
2023,19 Cauca,19364 Jambaló,212,99,113,0
2023,19 Cauca,19392 La Sierra,78,46,32,0
2023,19 Cauca,19397 La Vega,113,63,50,0
2023,19 Cauca,19418 López de Micay,60,39,21,0
2023,19 Cauca,19450 Mercaderes,113,66,47,0
2023,19 Cauca,19455 Miranda,233,111,122,0
2023,19 Cauca,19473 Morales,460,238,222,0
2023,19 Cauca,19513 Padilla,82,52,30,0
2023,19 Cauca,19517 Páez,675,359,316,0
2023,19 Cauca,19532 Patía,363,185,178,0
2023,19 Cauca,19533 Piamonte,115,69,46,0
2023,19 Cauca,19548 Piendamó - Tunía,420,219,201,0
2023,19 Cauca,19573 Puerto Tejada,423,215,208,0
2023,19 Cauca,19585 Puracé,132,66,66,0
2023,19 Cauca,19622 Rosas,52,30,22,0
2023,19 Cauca,19693 San Sebastián,55,22,33,0
2023,19 Cauca,19698 Santander de Quilichao,1335,735,599,1
2023,19 Cauca,19701 Santa Rosa,32,15,17,0
2023,19 Cauca,19743 Silvia,330,164,166,0
2023,19 Cauca,19760 Sotará - Paispamba,50,29,21,0
2023,19 Cauca,19780 Suárez,292,160,132,0
2023,19 Cauca,19785 Sucre,48,25,23,0
2023,19 Cauca,19807 Timbío,305,161,144,0
2023,19 Cauca,19809 Timbiquí,175,91,82,2
2023,19 Cauca,19821 Toribío,491,254,237,0
2023,19 Cauca,19824 Totoró,272,147,125,0
2023,19 Cauca,19845 Villa Rica,190,95,95,0
2023,20 Cesar,20001 Valledupar,7408,3791,3617,0
2023,20 Cesar,20011 Aguachica,1593,863,729,1
2023,20 Cesar,20013 Agustín Codazzi,1145,601,544,0
2023,20 Cesar,20032 Astrea,360,170,190,0
2023,20 Cesar,20045 Becerril,361,186,175,0
2023,20 Cesar,20060 Bosconia,791,400,391,0
2023,20 Cesar,20175 Chimichagua,478,222,256,0
2023,20 Cesar,20178 Chiriguaná,447,236,211,0
2023,20 Cesar,20228 Curumaní,642,321,321,0
2023,20 Cesar,20238 El Copey,502,265,237,0
2023,20 Cesar,20250 El Paso,708,365,343,0
2023,20 Cesar,20295 Gamarra,145,84,61,0
2023,20 Cesar,20310 González,31,17,14,0
2023,20 Cesar,20383 La Gloria,144,75,69,0
2023,20 Cesar,20400 La Jagua de Ibirico,641,331,309,1
2023,20 Cesar,20443 Manaure Balcón del Cesar,149,68,81,0
2023,20 Cesar,20517 Pailitas,258,152,106,0
2023,20 Cesar,20550 Pelaya,315,146,169,0
2023,20 Cesar,20570 Pueblo Bello,313,171,142,0
2023,20 Cesar,20614 Río de Oro,132,63,69,0
2023,20 Cesar,20621 La Paz,344,181,163,0
2023,20 Cesar,20710 San Alberto,421,217,204,0
2023,20 Cesar,20750 San Diego,308,165,143,0
2023,20 Cesar,20770 San Martín,338,173,165,0
2023,20 Cesar,20787 Tamalameque,170,92,78,0
2023,23 Córdoba,23001 Montería,6102,3162,2940,0
2023,23 Córdoba,23068 Ayapel,701,346,355,0
2023,23 Córdoba,23079 Buenavista,241,127,114,0
2023,23 Córdoba,23090 Canalete,218,132,86,0
2023,23 Córdoba,23162 Cereté,1011,542,469,0
2023,23 Córdoba,23168 Chimá,110,49,61,0
2023,23 Córdoba,23182 Chinú,480,228,252,0
2023,23 Córdoba,23189 Ciénaga de Oro,649,339,310,0
2023,23 Córdoba,23300 Cotorra,199,92,107,0
2023,23 Córdoba,23350 La Apartada,162,87,75,0
2023,23 Córdoba,23417 Lorica,1492,746,745,1
2023,23 Córdoba,23419 Los Córdobas,184,107,77,0
2023,23 Córdoba,23464 Momil,185,110,75,0
2023,23 Córdoba,23466 Montelíbano,1131,570,561,0
2023,23 Córdoba,23500 Moñitos,380,191,189,0
2023,23 Córdoba,23555 Planeta Rica,845,453,392,0
2023,23 Córdoba,23570 Pueblo Nuevo,341,170,171,0
2023,23 Córdoba,23574 Puerto Escondido,253,139,114,0
2023,23 Córdoba,23580 Puerto Libertador,623,324,299,0
2023,23 Córdoba,23586 Purísima de La Concepción,194,104,90,0
2023,23 Córdoba,23660 Sahagún,1059,536,523,0
2023,23 Córdoba,23670 San Andrés de Sotavento,530,281,249,0
2023,23 Córdoba,23672 San Antero,390,176,214,0
2023,23 Córdoba,23675 San Bernardo del Viento,357,177,180,0
2023,23 Córdoba,23678 San Carlos,213,114,99,0
2023,23 Córdoba,23682 San José de Uré,152,73,79,0
2023,23 Córdoba,23686 San Pelayo,388,221,167,0
2023,23 Córdoba,23807 Tierralta,1471,756,715,0
2023,23 Córdoba,23815 Tuchín,603,329,274,0
2023,23 Córdoba,23855 Valencia,416,207,209,0
2023,25 Cundinamarca,25001 Agua de Dios,77,40,37,0
2023,25 Cundinamarca,25019 Albán,38,23,15,0
2023,25 Cundinamarca,25035 Anapoima,93,55,38,0
2023,25 Cundinamarca,25040 Anolaima,92,45,47,0
2023,25 Cundinamarca,25053 Arbeláez,59,38,21,0
2023,25 Cundinamarca,25086 Beltrán,6,2,4,0
2023,25 Cundinamarca,25095 Bituima,12,4,8,0
2023,25 Cundinamarca,25099 Bojacá,120,58,62,0
2023,25 Cundinamarca,25120 Cabrera,27,17,10,0
2023,25 Cundinamarca,25123 Cachipay,102,55,47,0
2023,25 Cundinamarca,25126 Cajicá,842,449,393,0
2023,25 Cundinamarca,25148 Caparrapí,43,20,23,0
2023,25 Cundinamarca,25151 Cáqueza,187,106,81,0
2023,25 Cundinamarca,25154 Carmen de Carupa,60,29,31,0
2023,25 Cundinamarca,25168 Chaguaní,27,12,15,0
2023,25 Cundinamarca,25175 Chía,1391,728,663,0
2023,25 Cundinamarca,25178 Chipaque,98,55,43,0
2023,25 Cundinamarca,25181 Choachí,87,44,43,0
2023,25 Cundinamarca,25183 Chocontá,263,140,122,1
2023,25 Cundinamarca,25200 Cogua,191,86,105,0
2023,25 Cundinamarca,25214 Cota,310,167,143,0
2023,25 Cundinamarca,25224 Cucunubá,76,39,37,0
2023,25 Cundinamarca,25245 El Colegio,164,80,84,0
2023,25 Cundinamarca,25258 El Peñón,26,15,11,0
2023,25 Cundinamarca,25260 El Rosal,379,189,190,0
2023,25 Cundinamarca,25269 Facatativá,1612,847,765,0
2023,25 Cundinamarca,25279 Fómeque,104,67,37,0
2023,25 Cundinamarca,25281 Fosca,92,41,51,0
2023,25 Cundinamarca,25286 Funza,857,432,425,0
2023,25 Cundinamarca,25288 Fúquene,33,20,13,0
2023,25 Cundinamarca,25290 Fusagasugá,1200,614,585,1
2023,25 Cundinamarca,25293 Gachalá,16,8,8,0
2023,25 Cundinamarca,25295 Gachancipá,241,127,114,0
2023,25 Cundinamarca,25297 Gachetá,90,49,41,0
2023,25 Cundinamarca,25299 Gama,14,8,6,0
2023,25 Cundinamarca,25307 Girardot,1059,569,490,0
2023,25 Cundinamarca,25312 Granada,61,34,27,0
2023,25 Cundinamarca,25317 Guachetá,141,63,78,0
2023,25 Cundinamarca,25320 Guaduas,200,102,98,0
2023,25 Cundinamarca,25322 Guasca,160,81,79,0
2023,25 Cundinamarca,25324 Guataquí,18,16,2,0
2023,25 Cundinamarca,25326 Guatavita,57,24,33,0
2023,25 Cundinamarca,25328 Guayabal de Síquima,26,5,21,0
2023,25 Cundinamarca,25335 Guayabetal,56,29,27,0
2023,25 Cundinamarca,25339 Gutiérrez,34,20,14,0
2023,25 Cundinamarca,25368 Jerusalén,12,7,5,0
2023,25 Cundinamarca,25372 Junín,34,19,15,0
2023,25 Cundinamarca,25377 La Calera,261,120,141,0
2023,25 Cundinamarca,25386 La Mesa,320,159,161,0
2023,25 Cundinamarca,25394 La Palma,31,16,15,0
2023,25 Cundinamarca,25398 La Peña,27,12,15,0
2023,25 Cundinamarca,25402 La Vega,120,63,56,1
2023,25 Cundinamarca,25407 Lenguazaque,109,55,54,0
2023,25 Cundinamarca,25426 Machetá,39,19,20,0
2023,25 Cundinamarca,25430 Madrid,1709,891,817,1
2023,25 Cundinamarca,25436 Manta,21,9,12,0
2023,25 Cundinamarca,25438 Medina,75,39,36,0
2023,25 Cundinamarca,25473 Mosquera,1515,796,719,0
2023,25 Cundinamarca,25483 Nariño,18,11,7,0
2023,25 Cundinamarca,25486 Nemocón,236,124,112,0
2023,25 Cundinamarca,25488 Nilo,40,21,19,0
2023,25 Cundinamarca,25489 Nimaima,13,9,4,0
2023,25 Cundinamarca,25491 Nocaima,29,16,13,0
2023,25 Cundinamarca,25506 Venecia,29,16,13,0
2023,25 Cundinamarca,25513 Pacho,221,105,116,0
2023,25 Cundinamarca,25518 Paime,17,5,12,0
2023,25 Cundinamarca,25524 Pandi,29,17,12,0
2023,25 Cundinamarca,25530 Paratebueno,93,43,50,0
2023,25 Cundinamarca,25535 Pasca,93,55,38,0
2023,25 Cundinamarca,25572 Puerto Salgar,129,55,74,0
2023,25 Cundinamarca,25580 Pulí,7,4,3,0
2023,25 Cundinamarca,25592 Quebradanegra,7,3,4,0
2023,25 Cundinamarca,25594 Quetame,51,21,30,0
2023,25 Cundinamarca,25596 Quipile,45,21,24,0
2023,25 Cundinamarca,25599 Apulo,64,39,25,0
2023,25 Cundinamarca,25612 Ricaurte,101,53,48,0
2023,25 Cundinamarca,25645 San Antonio del Tequendama,64,33,31,0
2023,25 Cundinamarca,25649 San Bernardo,64,39,25,0
2023,25 Cundinamarca,25653 San Cayetano,19,8,11,0
2023,25 Cundinamarca,25658 San Francisco,75,40,35,0
2023,25 Cundinamarca,25662 San Juan de Rioseco,45,24,21,0
2023,25 Cundinamarca,25718 Sasaima,77,39,38,0
2023,25 Cundinamarca,25736 Sesquilé,149,87,62,0
2023,25 Cundinamarca,25740 Sibaté,288,138,150,0
2023,25 Cundinamarca,25743 Silvania,156,94,62,0
2023,25 Cundinamarca,25745 Simijaca,109,58,51,0
2023,25 Cundinamarca,25754 Soacha,6324,3222,3101,1
2023,25 Cundinamarca,25758 Sopó,191,100,91,0
2023,25 Cundinamarca,25769 Subachoque,124,62,62,0
2023,25 Cundinamarca,25772 Suesca,198,96,102,0
2023,25 Cundinamarca,25777 Supatá,38,20,18,0
2023,25 Cundinamarca,25779 Susa,58,31,27,0
2023,25 Cundinamarca,25781 Sutatausa,49,25,24,0
2023,25 Cundinamarca,25785 Tabio,269,126,143,0
2023,25 Cundinamarca,25793 Tausa,95,50,45,0
2023,25 Cundinamarca,25797 Tena,62,32,30,0
2023,25 Cundinamarca,25799 Tenjo,242,119,123,0
2023,25 Cundinamarca,25805 Tibacuy,10,4,6,0
2023,25 Cundinamarca,25807 Tibirita,17,9,8,0
2023,25 Cundinamarca,25815 Tocaima,121,67,54,0
2023,25 Cundinamarca,25817 Tocancipá,660,317,343,0
2023,25 Cundinamarca,25823 Topaipí,17,7,10,0
2023,25 Cundinamarca,25839 Ubalá,49,22,27,0
2023,25 Cundinamarca,25841 Ubaque,99,49,50,0
2023,25 Cundinamarca,25843 Villa de San Diego de Ubaté,588,286,302,0
2023,25 Cundinamarca,25845 Une,72,32,40,0
2023,25 Cundinamarca,25851 Útica,20,12,8,0
2023,25 Cundinamarca,25862 Vergara,32,21,11,0
2023,25 Cundinamarca,25867 Vianí,24,10,14,0
2023,25 Cundinamarca,25871 Villagómez,7,4,3,0
2023,25 Cundinamarca,25873 Villapinzón,205,109,96,0
2023,25 Cundinamarca,25875 Villeta,276,142,134,0
2023,25 Cundinamarca,25878 Viotá,109,57,52,0
2023,25 Cundinamarca,25885 Yacopí,55,30,25,0
2023,25 Cundinamarca,25898 Zipacón,37,19,18,0
2023,25 Cundinamarca,25899 Zipaquirá,1631,824,807,0
2023,27 Chocó,27001 Quibdó,2353,1175,1178,0
2023,27 Chocó,27006 Acandí,185,93,92,0
2023,27 Chocó,27025 Alto Baudó,89,46,43,0
2023,27 Chocó,27050 Atrato,55,26,29,0
2023,27 Chocó,27073 Bagadó,131,65,66,0
2023,27 Chocó,27075 Bahía Solano,146,75,71,0
2023,27 Chocó,27077 Bajo Baudó,92,40,52,0
2023,27 Chocó,27099 Bojayá,89,49,40,0
2023,27 Chocó,27135 El Cantón del San Pablo,79,48,31,0
2023,27 Chocó,27150 Carmen del Darién,176,94,82,0
2023,27 Chocó,27160 Cértegui,31,20,11,0
2023,27 Chocó,27205 Condoto,145,77,68,0
2023,27 Chocó,27245 El Carmen de Atrato,145,71,74,0
2023,27 Chocó,27250 El Litoral del San Juan,223,111,112,0
2023,27 Chocó,27361 Istmina,522,267,255,0
2023,27 Chocó,27372 Juradó,85,43,42,0
2023,27 Chocó,27413 Lloró,161,81,80,0
2023,27 Chocó,27425 Medio Atrato,42,21,21,0
2023,27 Chocó,27430 Medio Baudó,113,60,53,0
2023,27 Chocó,27450 Medio San Juan,93,44,49,0
2023,27 Chocó,27491 Nóvita,52,19,33,0
2023,27 Chocó,27495 Nuquí,55,28,27,0
2023,27 Chocó,27580 Río Iró,52,29,23,0
2023,27 Chocó,27600 Río Quito,57,28,29,0
2023,27 Chocó,27615 Riosucio,870,422,448,0
2023,27 Chocó,27660 San José del Palmar,62,34,28,0
2023,27 Chocó,27745 Sipí,31,21,10,0
2023,27 Chocó,27787 Tadó,222,112,110,0
2023,27 Chocó,27800 Unguía,194,97,97,0
2023,27 Chocó,27810 Unión Panamericana,92,52,40,0
2023,41 Huila,41001 Neiva,4545,2338,2206,1
2023,41 Huila,41006 Acevedo,532,282,250,0
2023,41 Huila,41013 Agrado,135,66,69,0
2023,41 Huila,41016 Aipe,204,106,98,0
2023,41 Huila,41020 Algeciras,353,168,185,0
2023,41 Huila,41026 Altamira,35,18,17,0
2023,41 Huila,41078 Baraya,64,36,28,0
2023,41 Huila,41132 Campoalegre,379,205,174,0
2023,41 Huila,41206 Colombia,83,46,37,0
2023,41 Huila,41244 Elías,41,19,22,0
2023,41 Huila,41298 Garzón,926,478,448,0
2023,41 Huila,41306 Gigante,286,145,141,0
2023,41 Huila,41319 Guadalupe,263,136,127,0
2023,41 Huila,41349 Hobo,99,37,62,0
2023,41 Huila,41357 Íquira,166,82,84,0
2023,41 Huila,41359 Isnos,390,210,180,0
2023,41 Huila,41378 La Argentina,186,100,86,0
2023,41 Huila,41396 La Plata,1060,559,501,0
2023,41 Huila,41483 Nátaga,95,45,50,0
2023,41 Huila,41503 Oporapa,210,108,102,0
2023,41 Huila,41518 Paicol,82,44,38,0
2023,41 Huila,41524 Palermo,299,144,155,0
2023,41 Huila,41530 Palestina,133,66,67,0
2023,41 Huila,41548 Pital,170,85,85,0
2023,41 Huila,41551 Pitalito,2111,1064,1047,0
2023,41 Huila,41615 Rivera,248,133,115,0
2023,41 Huila,41660 Saladoblanco,180,94,86,0
2023,41 Huila,41668 San Agustín,368,197,171,0
2023,41 Huila,41676 Santa María,135,56,79,0
2023,41 Huila,41770 Suaza,364,176,188,0
2023,41 Huila,41791 Tarqui,238,126,112,0
2023,41 Huila,41797 Tesalia,96,52,44,0
2023,41 Huila,41799 Tello,142,64,78,0
2023,41 Huila,41801 Teruel,108,49,59,0
2023,41 Huila,41807 Timaná,297,161,135,1
2023,41 Huila,41872 Villavieja,58,29,28,1
2023,41 Huila,41885 Yaguará,67,29,38,0
2023,44 La Guajira,44001 Riohacha,5800,2986,2814,0
2023,44 La Guajira,44035 Albania,355,170,185,0
2023,44 La Guajira,44078 Barrancas,609,315,294,0
2023,44 La Guajira,44090 Dibulla,425,218,207,0
2023,44 La Guajira,44098 Distracción,208,111,97,0
2023,44 La Guajira,44110 El Molino,106,59,47,0
2023,44 La Guajira,44279 Fonseca,719,371,348,0
2023,44 La Guajira,44378 Hatonuevo,363,192,171,0
2023,44 La Guajira,44420 La Jagua del Pilar,29,15,14,0
2023,44 La Guajira,44430 Maicao,4725,2352,2373,0
2023,44 La Guajira,44560 Manaure,1218,646,572,0
2023,44 La Guajira,44650 San Juan del Cesar,733,373,359,1
2023,44 La Guajira,44847 Uribia,4549,2380,2169,0
2023,44 La Guajira,44855 Urumita,132,71,61,0
2023,44 La Guajira,44874 Villanueva,362,193,169,0
2023,47 Magdalena,47001 Santa Marta,7643,3983,3660,0
2023,47 Magdalena,47030 Algarrobo,190,96,94,0
2023,47 Magdalena,47053 Aracataca,365,199,166,0
2023,47 Magdalena,47058 Ariguaní,455,233,222,0
2023,47 Magdalena,47161 Cerro de San Antonio,91,46,45,0
2023,47 Magdalena,47170 Chivolo,316,166,150,0
2023,47 Magdalena,47189 Ciénaga,1732,873,859,0
2023,47 Magdalena,47205 Concordia,67,33,34,0
2023,47 Magdalena,47245 El Banco,1065,541,524,0
2023,47 Magdalena,47258 El Piñón,194,98,96,0
2023,47 Magdalena,47268 El Retén,230,115,115,0
2023,47 Magdalena,47288 Fundación,1359,705,654,0
2023,47 Magdalena,47318 Guamal,280,144,136,0
2023,47 Magdalena,47460 Nueva Granada,355,177,178,0
2023,47 Magdalena,47541 Pedraza,73,40,33,0
2023,47 Magdalena,47545 Pijiño del Carmen,195,96,99,0
2023,47 Magdalena,47551 Pivijay,473,240,233,0
2023,47 Magdalena,47555 Plato,1037,534,503,0
2023,47 Magdalena,47570 Puebloviejo,347,177,170,0
2023,47 Magdalena,47605 Remolino,84,43,41,0
2023,47 Magdalena,47660 Sabanas de San Ángel,174,99,75,0
2023,47 Magdalena,47675 Salamina,107,52,55,0
2023,47 Magdalena,47692 San Sebastián de Buenavista,254,144,110,0
2023,47 Magdalena,47703 San Zenón,165,90,75,0
2023,47 Magdalena,47707 Santa Ana,353,196,157,0
2023,47 Magdalena,47720 Santa Bárbara de Pinto,126,58,68,0
2023,47 Magdalena,47745 Sitionuevo,303,159,144,0
2023,47 Magdalena,47798 Tenerife,202,100,102,0
2023,47 Magdalena,47960 Zapayán,91,48,43,0
2023,47 Magdalena,47980 Zona Bananera,1539,800,739,0
2023,50 Meta,50001 Villavicencio,6431,3273,3158,0
2023,50 Meta,50006 Acacías,945,474,471,0
2023,50 Meta,50110 Barranca de Upía,101,51,50,0
2023,50 Meta,50124 Cabuyaro,63,34,29,0
2023,50 Meta,50150 Castilla La Nueva,146,73,73,0
2023,50 Meta,50223 Cubarral,55,21,34,0
2023,50 Meta,50226 Cumaral,294,150,144,0
2023,50 Meta,50245 El Calvario,12,5,7,0
2023,50 Meta,50251 El Castillo,68,30,38,0
2023,50 Meta,50270 El Dorado,33,15,18,0
2023,50 Meta,50287 Fuente de Oro,116,61,55,0
2023,50 Meta,50313 Granada,1070,579,491,0
2023,50 Meta,50318 Guamal,146,79,67,0
2023,50 Meta,50325 Mapiripán,110,56,54,0
2023,50 Meta,50330 Mesetas,107,60,47,0
2023,50 Meta,50350 La Macarena,146,83,63,0
2023,50 Meta,50370 Uribe,129,68,61,0
2023,50 Meta,50400 Lejanías,121,64,57,0
2023,50 Meta,50450 Puerto Concordia,113,53,60,0
2023,50 Meta,50568 Puerto Gaitán,1155,594,561,0
2023,50 Meta,50573 Puerto López,472,236,236,0
2023,50 Meta,50577 Puerto Lleras,79,31,48,0
2023,50 Meta,50590 Puerto Rico,150,75,75,0
2023,50 Meta,50606 Restrepo,182,104,78,0
2023,50 Meta,50680 San Carlos de Guaroa,169,79,90,0
2023,50 Meta,50683 San Juan de Arama,71,42,29,0
2023,50 Meta,50686 San Juanito,22,11,11,0
2023,50 Meta,50689 San Martín,280,152,128,0
2023,50 Meta,50711 Vistahermosa,203,112,91,0
2023,52 Nariño,52001 Pasto,3006,1503,1502,1
2023,52 Nariño,52019 Albán,45,19,26,0
2023,52 Nariño,52022 Aldana,54,31,23,0
2023,52 Nariño,52036 Ancuya,28,13,15,0
2023,52 Nariño,52051 Arboleda,47,27,20,0
2023,52 Nariño,52079 Barbacoas,384,194,190,0
2023,52 Nariño,52083 Belén,26,12,14,0
2023,52 Nariño,52110 Buesaco,134,75,59,0
2023,52 Nariño,52203 Colón,42,26,16,0
2023,52 Nariño,52207 Consacá,31,19,11,1
2023,52 Nariño,52210 Contadero,39,17,22,0
2023,52 Nariño,52215 Córdoba,106,61,45,0
2023,52 Nariño,52224 Cuaspud Carlosama,51,26,25,0
2023,52 Nariño,52227 Cumbal,251,119,132,0
2023,52 Nariño,52233 Cumbitara,93,45,48,0
2023,52 Nariño,52240 Chachagüí,79,41,38,0
2023,52 Nariño,52250 El Charco,271,146,124,1
2023,52 Nariño,52254 El Peñol,43,26,17,0
2023,52 Nariño,52256 El Rosario,69,30,39,0
2023,52 Nariño,52258 El Tablón de Gómez,95,52,43,0
2023,52 Nariño,52260 El Tambo,79,34,45,0
2023,52 Nariño,52287 Funes,35,19,16,0
2023,52 Nariño,52317 Guachucal,80,43,37,0
2023,52 Nariño,52320 Guaitarilla,46,25,21,0
2023,52 Nariño,52323 Gualmatán,36,20,16,0
2023,52 Nariño,52352 Iles,40,13,27,0
2023,52 Nariño,52354 Imués,29,15,14,0
2023,52 Nariño,52356 Ipiales,1001,510,491,0
2023,52 Nariño,52378 La Cruz,103,40,63,0
2023,52 Nariño,52381 La Florida,60,34,26,0
2023,52 Nariño,52385 La Llanada,45,27,18,0
2023,52 Nariño,52390 La Tola,57,28,29,0
2023,52 Nariño,52399 La Unión,239,120,119,0
2023,52 Nariño,52405 Leiva,74,39,35,0
2023,52 Nariño,52411 Linares,63,33,30,0
2023,52 Nariño,52418 Los Andes,59,28,31,0
2023,52 Nariño,52427 Magüí,84,39,45,0
2023,52 Nariño,52435 Mallama,53,23,30,0
2023,52 Nariño,52473 Mosquera,76,35,41,0
2023,52 Nariño,52480 Nariño,64,35,29,0
2023,52 Nariño,52490 Olaya Herrera,294,143,151,0
2023,52 Nariño,52506 Ospina,31,10,21,0
2023,52 Nariño,52520 Francisco Pizarro,87,44,43,0
2023,52 Nariño,52540 Policarpa,177,97,80,0
2023,52 Nariño,52560 Potosí,89,46,43,0
2023,52 Nariño,52565 Providencia,39,24,15,0
2023,52 Nariño,52573 Puerres,52,21,31,0
2023,52 Nariño,52585 Pupiales,123,70,53,0
2023,52 Nariño,52612 Ricaurte,198,103,95,0
2023,52 Nariño,52621 Roberto Payán,126,75,51,0
2023,52 Nariño,52678 Samaniego,255,124,131,0
2023,52 Nariño,52683 Sandoná,133,74,59,0
2023,52 Nariño,52685 San Bernardo,50,23,27,0
2023,52 Nariño,52687 San Lorenzo,105,53,52,0
2023,52 Nariño,52693 San Pablo,90,46,44,0
2023,52 Nariño,52694 San Pedro de Cartago,49,28,21,0
2023,52 Nariño,52696 Santa Bárbara,68,33,35,0
2023,52 Nariño,52699 Santacruz,51,29,22,0
2023,52 Nariño,52720 Sapuyes,35,14,21,0
2023,52 Nariño,52786 Taminango,137,66,71,0
2023,52 Nariño,52788 Tangua,57,31,26,0
2023,52 Nariño,52835 San Andrés de Tumaco,2819,1473,1345,1
2023,52 Nariño,52838 Túquerres,266,135,131,0
2023,52 Nariño,52885 Yacuanquer,62,32,30,0
2023,54 Norte de Santander,54001 San José de Cúcuta,9048,4681,4366,1
2023,54 Norte de Santander,54003 Ábrego,370,188,182,0
2023,54 Norte de Santander,54051 Arboledas,87,43,44,0
2023,54 Norte de Santander,54099 Bochalema,62,32,30,0
2023,54 Norte de Santander,54109 Bucarasica,41,21,20,0
2023,54 Norte de Santander,54125 Cácota,26,13,13,0
2023,54 Norte de Santander,54128 Cáchira,72,35,37,0
2023,54 Norte de Santander,54172 Chinácota,142,71,71,0
2023,54 Norte de Santander,54174 Chitagá,85,50,35,0
2023,54 Norte de Santander,54206 Convención,266,131,135,0
2023,54 Norte de Santander,54223 Cucutilla,138,73,65,0
2023,54 Norte de Santander,54239 Durania,40,25,15,0
2023,54 Norte de Santander,54245 El Carmen,165,89,76,0
2023,54 Norte de Santander,54250 El Tarra,500,236,264,0
2023,54 Norte de Santander,54261 El Zulia,425,241,184,0
2023,54 Norte de Santander,54313 Gramalote,67,36,31,0
2023,54 Norte de Santander,54344 Hacarí,131,72,59,0
2023,54 Norte de Santander,54347 Herrán,11,3,8,0
2023,54 Norte de Santander,54377 Labateca,29,8,21,0
2023,54 Norte de Santander,54385 La Esperanza,108,52,56,0
2023,54 Norte de Santander,54398 La Playa,93,40,53,0
2023,54 Norte de Santander,54405 Los Patios,864,407,457,0
2023,54 Norte de Santander,54418 Lourdes,38,22,16,0
2023,54 Norte de Santander,54480 Mutiscua,30,11,19,0
2023,54 Norte de Santander,54498 Ocaña,1671,838,833,0
2023,54 Norte de Santander,54518 Pamplona,432,236,196,0
2023,54 Norte de Santander,54520 Pamplonita,57,28,29,0
2023,54 Norte de Santander,54553 Puerto Santander,226,115,111,0
2023,54 Norte de Santander,54599 Ragonvalia,41,22,19,0
2023,54 Norte de Santander,54660 Salazar,82,36,46,0
2023,54 Norte de Santander,54670 San Calixto,125,70,55,0
2023,54 Norte de Santander,54673 San Cayetano,69,28,40,1
2023,54 Norte de Santander,54680 Santiago,33,21,12,0
2023,54 Norte de Santander,54720 Sardinata,359,183,176,0
2023,54 Norte de Santander,54743 Silos,47,26,21,0
2023,54 Norte de Santander,54800 Teorama,250,116,134,0
2023,54 Norte de Santander,54810 Tibú,1407,744,663,0
2023,54 Norte de Santander,54820 Toledo,166,73,93,0
2023,54 Norte de Santander,54871 Villa Caro,55,29,26,0
2023,54 Norte de Santander,54874 Villa del Rosario,1116,580,536,0
2023,63 Quindío,63001 Armenia,2419,1307,1112,0
2023,63 Quindío,63111 Buenavista,21,14,7,0
2023,63 Quindío,63130 Calarcá,486,255,231,0
2023,63 Quindío,63190 Circasia,177,101,76,0
2023,63 Quindío,63212 Córdoba,45,27,18,0
2023,63 Quindío,63272 Filandia,61,32,29,0
2023,63 Quindío,63302 Génova,53,28,25,0
2023,63 Quindío,63401 La Tebaida,297,132,165,0
2023,63 Quindío,63470 Montenegro,339,185,154,0
2023,63 Quindío,63548 Pijao,50,25,25,0
2023,63 Quindío,63594 Quimbaya,238,126,112,0
2023,63 Quindío,63690 Salento,38,19,19,0
2023,66 Risaralda,66001 Pereira,3820,1979,1841,0
2023,66 Risaralda,66045 Apía,106,52,54,0
2023,66 Risaralda,66075 Balboa,53,27,26,0
2023,66 Risaralda,66088 Belén de Umbría,238,130,108,0
2023,66 Risaralda,66170 Dosquebradas,1669,849,820,0
2023,66 Risaralda,66318 Guática,76,39,37,0
2023,66 Risaralda,66383 La Celia,60,34,26,0
2023,66 Risaralda,66400 La Virginia,246,125,121,0
2023,66 Risaralda,66440 Marsella,145,71,74,0
2023,66 Risaralda,66456 Mistrató,368,187,181,0
2023,66 Risaralda,66572 Pueblo Rico,489,252,237,0
2023,66 Risaralda,66594 Quinchía,231,115,116,0
2023,66 Risaralda,66682 Santa Rosa de Cabal,579,291,288,0
2023,66 Risaralda,66687 Santuario,116,60,56,0
2023,68 Santander,68001 Bucaramanga,5516,2821,2695,0
2023,68 Santander,68013 Aguada,5,4,1,0
2023,68 Santander,68020 Albania,17,9,8,0
2023,68 Santander,68051 Aratoca,74,45,29,0
2023,68 Santander,68077 Barbosa,302,152,150,0
2023,68 Santander,68079 Barichara,69,32,37,0
2023,68 Santander,68081 Barrancabermeja,3044,1577,1467,0
2023,68 Santander,68092 Betulia,47,27,20,0
2023,68 Santander,68101 Bolívar,67,35,32,0
2023,68 Santander,68121 Cabrera,14,9,5,0
2023,68 Santander,68132 California,23,10,13,0
2023,68 Santander,68147 Capitanejo,34,17,17,0
2023,68 Santander,68152 Carcasí,35,19,16,0
2023,68 Santander,68160 Cepitá,18,12,6,0
2023,68 Santander,68162 Cerrito,60,30,30,0
2023,68 Santander,68167 Charalá,113,59,54,0
