Fecha,Departamentos,Sexo,Concepto,Periodo,Valor
2008,Huila,Hombres,Población fuera de la fuerza de trabajo,Anual,59.768308
2009,Huila,Hombres,Población fuera de la fuerza de trabajo,Anual,52.68518
2010,Huila,Hombres,Población fuera de la fuerza de trabajo,Anual,57.335680999999994
2011,Huila,Hombres,Población fuera de la fuerza de trabajo,Anual,58.143985
2012,Huila,Hombres,Población fuera de la fuerza de trabajo,Anual,59.959982000000004
2013,Huila,Hombres,Población fuera de la fuerza de trabajo,Anual,65.685817
2014,Huila,Hombres,Población fuera de la fuerza de trabajo,Anual,77.645539
2015,Huila,Hombres,Población fuera de la fuerza de trabajo,Anual,74.73577
2016,Huila,Hombres,Población fuera de la fuerza de trabajo,Anual,83.587712
2017,Huila,Hombres,Población fuera de la fuerza de trabajo,Anual,88.615386
2018,Huila,Hombres,Población fuera de la fuerza de trabajo,Anual,97.20040300000001
2019,Huila,Hombres,Población fuera de la fuerza de trabajo,Anual,97.401254
2020,Huila,Hombres,Población fuera de la fuerza de trabajo,Anual,109.76484500000001
2021,Huila,Hombres,Población fuera de la fuerza de trabajo,Anual,104.763
2022,Huila,Hombres,Población fuera de la fuerza de trabajo,Anual,91.861
2023,Huila,Hombres,Población fuera de la fuerza de trabajo,Anual,95.24
2024,Huila,Hombres,Población fuera de la fuerza de trabajo,Anual,91.822
2025,Huila,Hombres,Población fuera de la fuerza de trabajo,Anual,95.268
2007,Huila,Hombres,Población subocupada,Anual,20.575338
2008,Huila,Hombres,Población subocupada,Anual,27.363702
2009,Huila,Hombres,Población subocupada,Anual,44.004017
2010,Huila,Hombres,Población subocupada,Anual,40.517487
2011,Huila,Hombres,Población subocupada,Anual,35.335415
2012,Huila,Hombres,Población subocupada,Anual,41.459652999999996
2013,Huila,Hombres,Población subocupada,Anual,41.615434
2014,Huila,Hombres,Población subocupada,Anual,36.333949999999994
2015,Huila,Hombres,Población subocupada,Anual,37.984117
2016,Huila,Hombres,Población subocupada,Anual,39.570662
2017,Huila,Hombres,Población subocupada,Anual,33.413016999999996
2018,Huila,Hombres,Población subocupada,Anual,36.146752
2019,Huila,Hombres,Población subocupada,Anual,37.07074
2020,Huila,Hombres,Población subocupada,Anual,0.0
2021,Huila,Hombres,Población subocupada,Anual,9.69
2022,Huila,Hombres,Población subocupada,Anual,12.721
2023,Huila,Hombres,Población subocupada,Anual,17.46
2024,Huila,Hombres,Población subocupada,Anual,11.091
2025,Huila,Hombres,Población subocupada,Anual,10.442
2007,Huila,Hombres,Fuerza de trabajo potencial,Anual,0.0
2008,Huila,Hombres,Fuerza de trabajo potencial,Anual,0.0
2009,Huila,Hombres,Fuerza de trabajo potencial,Anual,0.0
2010,Huila,Hombres,Fuerza de trabajo potencial,Anual,0.0
2011,Huila,Hombres,Fuerza de trabajo potencial,Anual,0.0
2012,Huila,Hombres,Fuerza de trabajo potencial,Anual,0.0
2013,Huila,Hombres,Fuerza de trabajo potencial,Anual,0.0
2014,Huila,Hombres,Fuerza de trabajo potencial,Anual,0.0
2015,Huila,Hombres,Fuerza de trabajo potencial,Anual,0.0
2016,Huila,Hombres,Fuerza de trabajo potencial,Anual,0.0
2017,Huila,Hombres,Fuerza de trabajo potencial,Anual,0.0
2018,Huila,Hombres,Fuerza de trabajo potencial,Anual,0.0
2019,Huila,Hombres,Fuerza de trabajo potencial,Anual,0.0
2020,Huila,Hombres,Fuerza de trabajo potencial,Anual,0.0
2021,Huila,Hombres,Fuerza de trabajo potencial,Anual,4.848
2022,Huila,Hombres,Fuerza de trabajo potencial,Anual,6.673
2023,Huila,Hombres,Fuerza de trabajo potencial,Anual,4.341
2024,Huila,Hombres,Fuerza de trabajo potencial,Anual,3.701
2025,Huila,Hombres,Fuerza de trabajo potencial,Anual,1.442
2007,La Guajira,Hombres,% población en edad de trabajar,Anual,59.595272174
2008,La Guajira,Hombres,% población en edad de trabajar,Anual,59.842697968
2009,La Guajira,Hombres,% población en edad de trabajar,Anual,60.107258566
2010,La Guajira,Hombres,% población en edad de trabajar,Anual,60.393337404
2011,La Guajira,Hombres,% población en edad de trabajar,Anual,60.699705542
2012,La Guajira,Hombres,% población en edad de trabajar,Anual,61.048378124
2013,La Guajira,Hombres,% población en edad de trabajar,Anual,61.437712484
2014,La Guajira,Hombres,% población en edad de trabajar,Anual,61.862252515
2015,La Guajira,Hombres,% población en edad de trabajar,Anual,62.32293178
2016,La Guajira,Hombres,% población en edad de trabajar,Anual,62.808074243
2017,La Guajira,Hombres,% población en edad de trabajar,Anual,63.294855558
2018,La Guajira,Hombres,% población en edad de trabajar,Anual,63.71859063
2019,La Guajira,Hombres,% población en edad de trabajar,Anual,64.414729598
2020,La Guajira,Hombres,% población en edad de trabajar,Anual,64.972673657
2021,La Guajira,Hombres,% población en edad de trabajar,Anual,65.421766172
2022,La Guajira,Hombres,% población en edad de trabajar,Anual,65.819771093
2023,La Guajira,Hombres,% población en edad de trabajar,Anual,66.25455041
2024,La Guajira,Hombres,% población en edad de trabajar,Anual,66.778758687
2025,La Guajira,Hombres,% población en edad de trabajar,Anual,67.338201181
2007,La Guajira,Hombres,Tasa Global de Participación (TGP),Anual,67.125992593
2008,La Guajira,Hombres,Tasa Global de Participación (TGP),Anual,71.628031152
2009,La Guajira,Hombres,Tasa Global de Participación (TGP),Anual,80.192327208
2010,La Guajira,Hombres,Tasa Global de Participación (TGP),Anual,87.117438812
2011,La Guajira,Hombres,Tasa Global de Participación (TGP),Anual,84.381105831
2012,La Guajira,Hombres,Tasa Global de Participación (TGP),Anual,90.281188248
2013,La Guajira,Hombres,Tasa Global de Participación (TGP),Anual,89.373658012
2014,La Guajira,Hombres,Tasa Global de Participación (TGP),Anual,87.500054246
2015,La Guajira,Hombres,Tasa Global de Participación (TGP),Anual,89.443200525
2016,La Guajira,Hombres,Tasa Global de Participación (TGP),Anual,88.524234058
2017,La Guajira,Hombres,Tasa Global de Participación (TGP),Anual,90.797797722
2018,La Guajira,Hombres,Tasa Global de Participación (TGP),Anual,92.519772274
2019,La Guajira,Hombres,Tasa Global de Participación (TGP),Anual,90.545506477
2020,La Guajira,Hombres,Tasa Global de Participación (TGP),Anual,85.885929274
2021,La Guajira,Hombres,Tasa Global de Participación (TGP),Anual,82.165762504
2022,La Guajira,Hombres,Tasa Global de Participación (TGP),Anual,78.594765205
2023,La Guajira,Hombres,Tasa Global de Participación (TGP),Anual,73.512168415
2024,La Guajira,Hombres,Tasa Global de Participación (TGP),Anual,71.33980137
2025,La Guajira,Hombres,Tasa Global de Participación (TGP),Anual,73.640505364
2007,La Guajira,Hombres,Tasa de Ocupación (TO),Anual,57.646504945
2008,La Guajira,Hombres,Tasa de Ocupación (TO),Anual,62.536333651
2009,La Guajira,Hombres,Tasa de Ocupación (TO),Anual,74.564974455
2010,La Guajira,Hombres,Tasa de Ocupación (TO),Anual,82.598997863
2011,La Guajira,Hombres,Tasa de Ocupación (TO),Anual,78.938834753
2012,La Guajira,Hombres,Tasa de Ocupación (TO),Anual,84.739230476
2013,La Guajira,Hombres,Tasa de Ocupación (TO),Anual,84.772191487
2014,La Guajira,Hombres,Tasa de Ocupación (TO),Anual,84.319370694
2015,La Guajira,Hombres,Tasa de Ocupación (TO),Anual,84.357415951
2016,La Guajira,Hombres,Tasa de Ocupación (TO),Anual,83.30682532
2017,La Guajira,Hombres,Tasa de Ocupación (TO),Anual,87.496184552
2018,La Guajira,Hombres,Tasa de Ocupación (TO),Anual,90.441613893
2019,La Guajira,Hombres,Tasa de Ocupación (TO),Anual,87.78137741
2020,La Guajira,Hombres,Tasa de Ocupación (TO),Anual,80.238323923
2021,La Guajira,Hombres,Tasa de Ocupación (TO),Anual,78.486149717
2022,La Guajira,Hombres,Tasa de Ocupación (TO),Anual,73.14532647
2023,La Guajira,Hombres,Tasa de Ocupación (TO),Anual,64.392900151
2024,La Guajira,Hombres,Tasa de Ocupación (TO),Anual,63.996012747
2025,La Guajira,Hombres,Tasa de Ocupación (TO),Anual,66.520912455
2007,La Guajira,Hombres,Tasa de Desocupación (TD),Anual,14.121932923
2008,La Guajira,Hombres,Tasa de Desocupación (TD),Anual,12.6929323
2009,La Guajira,Hombres,Tasa de Desocupación (TD),Anual,7.017320671
2010,La Guajira,Hombres,Tasa de Desocupación (TD),Anual,5.186609031
2011,La Guajira,Hombres,Tasa de Desocupación (TD),Anual,6.449632324
2012,La Guajira,Hombres,Tasa de Desocupación (TD),Anual,6.138552094
2013,La Guajira,Hombres,Tasa de Desocupación (TD),Anual,5.148571321
2014,La Guajira,Hombres,Tasa de Desocupación (TD),Anual,3.635064662
2015,La Guajira,Hombres,Tasa de Desocupación (TD),Anual,5.686049408
2016,La Guajira,Hombres,Tasa de Desocupación (TD),Anual,5.893763209
2017,La Guajira,Hombres,Tasa de Desocupación (TD),Anual,3.636226046
2018,La Guajira,Hombres,Tasa de Desocupación (TD),Anual,2.246177579
2019,La Guajira,Hombres,Tasa de Desocupación (TD),Anual,3.052751235
2020,La Guajira,Hombres,Tasa de Desocupación (TD),Anual,6.575705006
2021,La Guajira,Hombres,Tasa de Desocupación (TD),Anual,4.478279851
2022,La Guajira,Hombres,Tasa de Desocupación (TD),Anual,6.933589943
2023,La Guajira,Hombres,Tasa de Desocupación (TD),Anual,12.405113957
2024,La Guajira,Hombres,Tasa de Desocupación (TD),Anual,10.29409738
2025,La Guajira,Hombres,Tasa de Desocupación (TD),Anual,9.668039177
2007,La Guajira,Hombres,Tasa de Subocupación (TS),Anual,10.792049048
2008,La Guajira,Hombres,Tasa de Subocupación (TS),Anual,7.366536009
2009,La Guajira,Hombres,Tasa de Subocupación (TS),Anual,9.873659746
2010,La Guajira,Hombres,Tasa de Subocupación (TS),Anual,13.20398634
2011,La Guajira,Hombres,Tasa de Subocupación (TS),Anual,6.222671655
2012,La Guajira,Hombres,Tasa de Subocupación (TS),Anual,11.078188149
2013,La Guajira,Hombres,Tasa de Subocupación (TS),Anual,11.505772567
2014,La Guajira,Hombres,Tasa de Subocupación (TS),Anual,11.775528554
2015,La Guajira,Hombres,Tasa de Subocupación (TS),Anual,13.704077478
2016,La Guajira,Hombres,Tasa de Subocupación (TS),Anual,14.456930355
2017,La Guajira,Hombres,Tasa de Subocupación (TS),Anual,15.527265107
2018,La Guajira,Hombres,Tasa de Subocupación (TS),Anual,16.55576858
2019,La Guajira,Hombres,Tasa de Subocupación (TS),Anual,16.944091796
2020,La Guajira,Hombres,Tasa de Subocupación (TS),Anual,0.0
2021,La Guajira,Hombres,Tasa de Subocupación (TS),Anual,10.899396692
2022,La Guajira,Hombres,Tasa de Subocupación (TS),Anual,7.810175677
2023,La Guajira,Hombres,Tasa de Subocupación (TS),Anual,10.428118822
2024,La Guajira,Hombres,Tasa de Subocupación (TS),Anual,9.559453533
2025,La Guajira,Hombres,Tasa de Subocupación (TS),Anual,9.987444886
2007,La Guajira,Hombres,Población total,Anual,327.677
2008,La Guajira,Hombres,Población total,Anual,335.66
2009,La Guajira,Hombres,Población total,Anual,343.842
2010,La Guajira,Hombres,Población total,Anual,352.115
2011,La Guajira,Hombres,Población total,Anual,360.323
2012,La Guajira,Hombres,Población total,Anual,368.493
2013,La Guajira,Hombres,Población total,Anual,376.793
2014,La Guajira,Hombres,Población total,Anual,385.125
2015,La Guajira,Hombres,Población total,Anual,393.563
2016,La Guajira,Hombres,Población total,Anual,403.109
2017,La Guajira,Hombres,Población total,Anual,414.525
2018,La Guajira,Hombres,Población total,Anual,430.405
2019,La Guajira,Hombres,Población total,Anual,453.047
2020,La Guajira,Hombres,Población total,Anual,471.706
2021,La Guajira,Hombres,Población total,Anual,482.761
2022,La Guajira,Hombres,Población total,Anual,489.989
2023,La Guajira,Hombres,Población total,Anual,496.59
2024,La Guajira,Hombres,Población total,Anual,502.935
2025,La Guajira,Hombres,Población total,Anual,509.157
2007,La Guajira,Hombres,Población en edad de trabajar (PET),Anual,195.28
2008,La Guajira,Hombres,Población en edad de trabajar (PET),Anual,200.868
2009,La Guajira,Hombres,Población en edad de trabajar (PET),Anual,206.674
2010,La Guajira,Hombres,Población en edad de trabajar (PET),Anual,212.654
2011,La Guajira,Hombres,Población en edad de trabajar (PET),Anual,218.715
2012,La Guajira,Hombres,Población en edad de trabajar (PET),Anual,224.959
2013,La Guajira,Hombres,Población en edad de trabajar (PET),Anual,231.493
2014,La Guajira,Hombres,Población en edad de trabajar (PET),Anual,238.247
2015,La Guajira,Hombres,Población en edad de trabajar (PET),Anual,245.28
2016,La Guajira,Hombres,Población en edad de trabajar (PET),Anual,253.185
2017,La Guajira,Hombres,Población en edad de trabajar (PET),Anual,262.373
2018,La Guajira,Hombres,Población en edad de trabajar (PET),Anual,274.248
2019,La Guajira,Hombres,Población en edad de trabajar (PET),Anual,291.829
2020,La Guajira,Hombres,Población en edad de trabajar (PET),Anual,306.48
2021,La Guajira,Hombres,Población en edad de trabajar (PET),Anual,315.831
2022,La Guajira,Hombres,Población en edad de trabajar (PET),Anual,322.51
2023,La Guajira,Hombres,Población en edad de trabajar (PET),Anual,329.013
2024,La Guajira,Hombres,Población en edad de trabajar (PET),Anual,335.854
2025,La Guajira,Hombres,Población en edad de trabajar (PET),Anual,342.857
2007,La Guajira,Hombres,Fuerza de trabajo,Anual,131.083638
2008,La Guajira,Hombres,Fuerza de trabajo,Anual,143.877794
2009,La Guajira,Hombres,Fuerza de trabajo,Anual,165.73669
2010,La Guajira,Hombres,Fuerza de trabajo,Anual,185.258718
2011,La Guajira,Hombres,Fuerza de trabajo,Anual,184.554136
2012,La Guajira,Hombres,Fuerza de trabajo,Anual,203.095658
2013,La Guajira,Hombres,Fuerza de trabajo,Anual,206.89376199999998
2014,La Guajira,Hombres,Fuerza de trabajo,Anual,208.466254
2015,La Guajira,Hombres,Fuerza de trabajo,Anual,219.386282
2016,La Guajira,Hombres,Fuerza de trabajo,Anual,224.130082
2017,La Guajira,Hombres,Fuerza de trabajo,Anual,238.228906
2018,La Guajira,Hombres,Fuerza de trabajo,Anual,253.733625
2019,La Guajira,Hombres,Fuerza de trabajo,Anual,264.238046
2020,La Guajira,Hombres,Fuerza de trabajo,Anual,263.223196
2021,La Guajira,Hombres,Fuerza de trabajo,Anual,259.505
2022,La Guajira,Hombres,Fuerza de trabajo,Anual,253.476
2023,La Guajira,Hombres,Fuerza de trabajo,Anual,241.865
2024,La Guajira,Hombres,Fuerza de trabajo,Anual,239.597
2025,La Guajira,Hombres,Fuerza de trabajo,Anual,252.482
2007,La Guajira,Hombres,Población ocupada,Anual,112.572095
2008,La Guajira,Hombres,Población ocupada,Anual,125.615483
2009,La Guajira,Hombres,Población ocupada,Anual,154.106415
2010,La Guajira,Hombres,Población ocupada,Anual,175.650073
2011,La Guajira,Hombres,Población ocupada,Anual,172.651072
2012,La Guajira,Hombres,Población ocupada,Anual,190.628525
2013,La Guajira,Hombres,Población ocupada,Anual,196.241689
2014,La Guajira,Hombres,Población ocupada,Anual,200.888371
2015,La Guajira,Hombres,Población ocupada,Anual,206.91187
2016,La Guajira,Hombres,Población ocupada,Anual,210.920386
2017,La Guajira,Hombres,Población ocupada,Anual,229.566364
2018,La Guajira,Hombres,Población ocupada,Anual,248.03431700000002
2019,La Guajira,Hombres,Población ocupada,Anual,256.171516
2020,La Guajira,Hombres,Población ocupada,Anual,245.91441500000002
2021,La Guajira,Hombres,Población ocupada,Anual,247.883
2022,La Guajira,Hombres,Población ocupada,Anual,235.901
2023,La Guajira,Hombres,Población ocupada,Anual,211.861
2024,La Guajira,Hombres,Población ocupada,Anual,214.933
2025,La Guajira,Hombres,Población ocupada,Anual,228.072
2007,La Guajira,Hombres,Población desocupada,Anual,18.511543000000003
2008,La Guajira,Hombres,Población desocupada,Anual,18.262311
2009,La Guajira,Hombres,Población desocupada,Anual,11.630275
2010,La Guajira,Hombres,Población desocupada,Anual,9.608645000000001
2011,La Guajira,Hombres,Población desocupada,Anual,11.903063
2012,La Guajira,Hombres,Población desocupada,Anual,12.467133
2013,La Guajira,Hombres,Población desocupada,Anual,10.652073
2014,La Guajira,Hombres,Población desocupada,Anual,7.577883
2015,La Guajira,Hombres,Población desocupada,Anual,12.474412000000001
2016,La Guajira,Hombres,Población desocupada,Anual,13.209696
2017,La Guajira,Hombres,Población desocupada,Anual,8.662542
2018,La Guajira,Hombres,Población desocupada,Anual,5.699308
2019,La Guajira,Hombres,Población desocupada,Anual,8.06653
2020,La Guajira,Hombres,Población desocupada,Anual,17.308781
2021,La Guajira,Hombres,Población desocupada,Anual,11.621
2022,La Guajira,Hombres,Población desocupada,Anual,17.575
2023,La Guajira,Hombres,Población desocupada,Anual,30.004
2024,La Guajira,Hombres,Población desocupada,Anual,24.664
2025,La Guajira,Hombres,Población desocupada,Anual,24.41
2007,La Guajira,Hombres,Población fuera de la fuerza de trabajo,Anual,64.19636200000001
2008,La Guajira,Hombres,Población fuera de la fuerza de trabajo,Anual,56.990206
2009,La Guajira,Hombres,Población fuera de la fuerza de trabajo,Anual,40.93731
2010,La Guajira,Hombres,Población fuera de la fuerza de trabajo,Anual,27.395281999999998
2011,La Guajira,Hombres,Población fuera de la fuerza de trabajo,Anual,34.160864000000004
2012,La Guajira,Hombres,Población fuera de la fuerza de trabajo,Anual,21.863342
2013,La Guajira,Hombres,Población fuera de la fuerza de trabajo,Anual,24.599238
2014,La Guajira,Hombres,Población fuera de la fuerza de trabajo,Anual,29.780746
2015,La Guajira,Hombres,Población fuera de la fuerza de trabajo,Anual,25.893718
2016,La Guajira,Hombres,Población fuera de la fuerza de trabajo,Anual,29.054918
2017,La Guajira,Hombres,Población fuera de la fuerza de trabajo,Anual,24.144094000000003
2018,La Guajira,Hombres,Población fuera de la fuerza de trabajo,Anual,20.514375
2019,La Guajira,Hombres,Población fuera de la fuerza de trabajo,Anual,27.590954
2020,La Guajira,Hombres,Población fuera de la fuerza de trabajo,Anual,43.256803999999995
2021,La Guajira,Hombres,Población fuera de la fuerza de trabajo,Anual,56.326
2022,La Guajira,Hombres,Población fuera de la fuerza de trabajo,Anual,69.034
2023,La Guajira,Hombres,Población fuera de la fuerza de trabajo,Anual,87.149
2024,La Guajira,Hombres,Población fuera de la fuerza de trabajo,Anual,96.256
2025,La Guajira,Hombres,Población fuera de la fuerza de trabajo,Anual,90.375
2007,La Guajira,Hombres,Población subocupada,Anual,14.146611
2008,La Guajira,Hombres,Población subocupada,Anual,10.598809
2009,La Guajira,Hombres,Población subocupada,Anual,16.364277
2010,La Guajira,Hombres,Población subocupada,Anual,24.461536
2011,La Guajira,Hombres,Población subocupada,Anual,11.484198000000001
2012,La Guajira,Hombres,Población subocupada,Anual,22.499319
2013,La Guajira,Hombres,Población subocupada,Anual,23.804726
2014,La Guajira,Hombres,Población subocupada,Anual,24.548003
2015,La Guajira,Hombres,Población subocupada,Anual,30.064866000000002
2016,La Guajira,Hombres,Población subocupada,Anual,32.40233
2017,La Guajira,Hombres,Población subocupada,Anual,36.990434
2018,La Guajira,Hombres,Población subocupada,Anual,42.007552000000004
